76000587,HC CLTX INTERCONDYLAR SPI&/TUBRST FX KNE W/WO MAN,"$2,446.00 "
76000586,HC CLTX TIBIAL FX PROXIMAL W/WO MANJ W/SKEL TRACJ,"$3,646.00 "
76000585,HC CLTX TIBIAL FX PROXIMAL W/O MANIPULATION,"$2,081.00 "
76000584,HC CLOSED TX PATELLAR FRACTURE W/O MANIPULATION,"$1,609.00 "
76000583,HC CLTX DSTL FEM EPIPHYSL SEP W/MANJ W/WO SKIN/SKEL,"$3,802.00 "
76000582,HC CLTX DISTAL FEMORAL EPIPHYSL SEPARATION W/O MANJ,"$2,633.00 "
76000581,HC OPEN TX FEMORAL SUPRACONDYLAR FRACTURE W/O XTN,"$5,703.00 "
76000580,HC CLTX FEM FX DSTL END MEDIAL/LAT CONDYLE W/MANJ,"$3,962.00 "
76000579,HC PRQ SKELETAL FIXJ FEMORAL FX DISTAL END,"$5,859.00 "
76000578,HC CLTX FEM FX DSTL END MEDIAL/LAT CONDYLE W/O MANJ,"$2,789.00 "
76000577,HC CLTX SPRCNDYLR/TRNSCNDYLR FEM FX W/MANJ,"$4,571.00 "
76000576,HC CLTX FEM SHFT FX W/MANJ W/WO SKIN/SKELETAL TRACJ,"$4,487.00 "
76000575,HC CLTX SPRCNDYLR/TRNSCNDYLR FEM FX W/O MANJ,"$2,818.00 "
76000574,HC CLOSED TX FEMORAL SHAFT FX W/O MANIPULATION,"$2,698.00 "
76000571,HC SUTURE INFRAPATELLAR TENDON PRIMARY,"$7,502.00 "
76000569,HC INJECTION KNEE ARTHROGRAPHY,$306.00 
76000562,HC I&D DEEP ABSC BURSA/HEMATOMA THIGH/KNEE REGION,"$4,571.00 "
76000560,HC CLOSED TX FEMORAL FRACTURE PROX HEAD W/MANJ,"$3,002.00 "
76000559,HC CLOSED TX FEMORAL FRACTURE PROX HEAD W/O MANJ,"$3,646.00 "
76000558,HC CLTX POST HIP ARTHRP DISLC REQ ANES,"$3,363.00 "
76000557,HC CLTX POST HIP ARTHRP DISLC W/O ANES,"$2,198.00 "
76000556,HC TX SPON HIP DISLC ABDCT SPLNT/TRCJ W/MANJ ANES,"$1,886.00 "
76000555,HC TX SPONTAN HIP DISLC ABDCT SPLNT/TRCJ W/O ANES,"$1,346.00 "
76000554,HC CLTX HIP DISLOCATION TRAUMATIC REQ ANESTHESIA,"$4,304.00 "
76000553,HC CLTX HIP DISLOCATION TRAUMATIC W/O ANESTHESIA,"$2,766.00 "
76000551,HC CLTX GREATER TROCHANTERIC FX W/O MANJ,"$2,186.00 "
76000547,HC CLTX INTER/PERI/SUBTROCHANTERIC FEM FX W/O MANJ,"$2,577.00 "
76000544,HC CLTX FEM FX PROX END NCK W/MANJ W/WO SKEL TRACJ,"$4,387.00 "
76000543,HC CLTX FEM FX PROX END NCK W/O MANJ,"$2,654.00 "
76000539,HC CLTX ACETABULM HIP/SOCKT FX MANJ W/WO SKEL TRACJ,"$5,576.00 "
76000538,HC CLTX ACETABULUM HIP/SOCKT FX W/O MANJ,"$2,964.00 "
76000532,HC CLOSED TREATMENT COCCYGEAL FRACTURE,"$1,034.00 "
76000528,HC INJECTION HIP ARTHROGRAPHY W/ANESTHESIA,$467.00 
76000527,HC INJECTION HIP ARTHROGRAPHY W/O ANESTHESIA,$414.00 
76000518,HC AMP F/TH 1/2 JT/PHALANX W/NEURECT LOCAL FLAP,"$3,642.00 "
76000517,HC AMP F/TH 1/2 JT/PHALANX W/NEURECT W/DIR CLSR,"$3,642.00 "
76000516,HC CLTX IPHAL JT DISLC W/MANJ REQ ANES,"$1,890.00 "
76000515,HC CLTX IPHAL JT DISLC W/MANJ W/O ANES,"$1,348.00 "
76000514,HC OPEN TX DISTAL PHALANGEAL FRACTURE EACH,"$5,859.00 "
76000513,HC PRQ SKEL FIXJ DSTL PHLNGL FX FNGR/THMB EA,"$5,859.00 "
76000512,HC CLTX DSTL PHLNGL FX FNGR/THMB W/MANJ EA,"$1,520.00 "
76000511,HC CLTX DSTL PHLNGL FX FNGR/THMB W/O MANJ EA,"$1,007.00 "
76000509,HC CLTX ARTCLR FX INVG MTCARPHLNGL/IPHAL JT W/MANJ,"$1,837.00 "
76000508,HC CLTX ARTCLR FX INVG MTCRPHLNGL/IPHAL JT W/O MANJ,"$1,195.00 "
76000507,HC OPEN TX PHALANGEAL SHAFT FRACTURE PROX/MIDDLE EA,"$5,859.00 "
76000506,HC CLTX PHLNGL FX PROX/MIDDLE PX/F/T W/MANJ EA,"$1,684.00 "
76000505,HC CLTX PHLNGL FX PROX/MIDDLE PX/F/T W/O MANJ EA,$997.00 
76000503,HC CLTX METACARPOPHALANGEAL DISLC W/MANJ W/O ANES,"$1,602.00 "
76000502,HC CLTX CARPO/METACARPL DISLC THMB MANJ EA W/O ANES,"$1,659.00 "
76000501,HC CLTX CARPO/METACARPAL FX DISLC THUMB W/MANJ,"$2,096.00 "
76000500,HC CLTX CARPO/METACARPAL DISLOCATION THUMB W/MANJ,"$1,820.00 "
76000499,HC CLTX METACARPAL FX W/MANIPULATION EACH BONE,"$1,605.00 "
76000498,HC CLTX METACARPAL FX W/O MANIPULATION EACH BONE,"$1,506.00 "
76000497,HC REPAIR INTRINSIC MUSCLES HAND EACH MUSCLE,"$6,491.00 "
76000494,HC OPPONENSPLASTY SUPFCIS TDN TR TYP EA TDN,"$6,491.00 "
76000493,HC REPAIR EXTENSOR TENDON DISTAL INSERTION W/O GRF,"$3,642.00 "
76000492,HC CLTX DSTL XTNSR TDN INSJ W/WO PERCUTAN PINNING,"$3,642.00 "
76000491,HC REPAIR EXTENSOR TENDON FINGER W/O GRAFT EACH,"$3,642.00 "
76000490,HC REPAIR EXTENSOR TENDON HAND W/O GRAFT EACH,"$3,642.00 "
76000489,HC RPR/ADVMNT FLXR TDN ZONE 2 W/O FR GRFT EA TENDON,"$6,491.00 "
76000488,HC RPR/ADVMNT FLXR TDN N/Z/2 W/O FR GRAFT EA TENDON,"$6,491.00 "
76000487,HC MANIPLATN PALAR FASCIAL CRD POST INJ SINGLE CORD,$477.00 
76000486,HC PARTIAL EXCISION DISTAL PHALANX FINGER,"$3,642.00 "
76000485,HC PARTIAL EXCISION PROXIMAL/MIDDLE PHALANX FINGER,"$3,642.00 "
76000482,HC ARTHRT EXPL DRG/RMVL LOOSE/FB IPHAL JT EA,"$3,642.00 "
76000481,HC ARTHRT EXPL DRG/RMVL LOOSE/FB MTCARPHLNGL JT EA,"$3,642.00 "
76000479,HC DRAINAGE TENDON SHEATH DIGIT&/PALM EACH,"$3,642.00 "
76000478,HC DRAINAGE FINGER ABSCESS COMPLICATED,"$2,461.00 "
76000477,HC DRAINAGE FINGER ABSCESS SIMPLE,$753.00 
76000475,HC CLOSED TX LUNATE DISLOCATION W/MANIPULATION,"$3,646.00 "
76000474,HC CLTX TRANS-SCAPHOPRILUNAR TYP FX DISLC W/MANJ,"$2,580.00 "
76000473,HC CLOSED TX DISTAL RADIOULNAR DISLOCATION W/MANJ,"$2,170.00 "
76000472,HC CLTX RDCRPL/INTERCARPL DISLC 1/> BONES W/MANJ,"$2,232.00 "
76000469,HC CLOSED TREATMENT ULNAR STYLOID FRACTURE,"$1,652.00 "
76000467,HC CLTX CARPAL BONE FX W/MANJ EACH BONE,"$2,399.00 "
76000466,HC CLTX CARPAL BONE FX W/O MANJ EACH BONE,"$1,564.00 "
76000465,HC CLOSED TX CARPAL SCAPHOID FRACTURE W/MANJ,"$2,373.00 "
76000464,HC CLOSED TX CARPAL SCAPHOID FRACTURE W/O MANJ,"$1,503.00 "
76000459,HC CLTX DSTL RDL FX/EPIPHYSL SEP W/MANJ WHEN PERF,"$3,283.00 "
76000458,HC CLTX DSTL RADIAL FX/EPIPHYSL SEP W/O MANJ,"$1,460.00 "
76000455,HC CLOSED TX RADIAL&ULNAR SHAFT FRACTURES W/MANJ,"$2,625.00 "
76000454,HC CLOSED TX RADIAL&ULNAR SHAFT FRACTURES W/O MAN,"$1,323.00 "
76000452,HC CLOSED TX ULNAR SHAFT FRACTURE W/MANIPULATION,"$2,537.00 "
76000451,HC CLOSED TX ULNAR SHAFT FRACTURE W/O MANIPULATION,"$1,304.00 "
76000448,HC CLTX RDL SHFT FX&CLTX DISLC DSTL RAD/ULN JT,"$2,840.00 "
76000446,HC CLOSED TX RADIAL SHAFT FRACTURE W/MANIPULATION,"$2,594.00 "
76000445,HC CLOSED TX RADIAL SHAFT FRACTURE W/O MANIPULATION,"$1,352.00 "
76000444,HC RPR TDN/MUSC XTNSR F/ARM&/WRIST PRIM 1 EA TDN,"$7,502.00 "
76000443,HC RPR TDN/MUSC FLXR F/ARM&/WRST PRIM 1 EA TDN/MU,"$7,502.00 "
76000442,HC INJECTION WRIST ARTHROGRAPHY,$454.00 
76000437,HC CLOSED TX ULNAR FRACTURE PROXIMAL END W/MANJ,"$2,324.00 "
76000436,HC CLOSED TX ULNAR FRACTURE PROXIMAL END W/O MANJ,"$1,458.00 "
76000433,HC CLOSED TX RADIAL HEAD/NECK FX W/MANIPULATION,"$2,198.00 "
76000432,HC CLOSED TX RADIAL HEAD/NECK FX W/O MANIPULATION,"$1,303.00 "
76000431,HC CLTX RDL HEAD SUBLXTJ CHLD NURSEMAID ELBW W/MANJ,$504.00 
76000429,HC CLOSED TX MONTEGGIA FX DISLOCATION ELBOW W/MANJ,"$3,646.00 "
76000427,HC TREATMENT CLOSED ELBOW DISLOCATION REQ ANES,"$3,363.00 "
76000426,HC TREATMENT CLOSED ELBOW DISLOCATION W/O ANES,"$1,859.00 "
76000424,HC CLTX HUMERAL CONDYLAR FX MEDIAL/LATERAL W/MANJ,"$2,753.00 "
76000423,HC CLTX HUMERAL CONDYLAR FX MEDIAL/LAT W/O MANJ,"$1,686.00 "
76000421,HC CLTX HUMERAL EPICONDYLAR FX MEDIAL/LAT W/MANJ,"$2,685.00 "
76000420,HC CLTX HUMERAL EPICONDYLAR FX MEDIAL/LAT W/O MANJ,"$1,593.00 "
76000416,HC CLTX SPRCNDYLR/TRANSCNDYLR HUMERAL FX W/MANJ,"$3,225.00 "
76000415,HC CLTX SPRCNDYLR/TRANSCNDYLR HUMERAL FX W/WO MANJ,"$1,912.00 "
76000414,HC CLTX HUMERAL SHFT FX W/MANJ W/WO SKELETAL TRACJ,"$2,511.00 "
76000413,HC CLSD TX HUMERAL SHAFT FRACTURE W/O MANIPULATION,"$1,762.00 "
76000412,HC REPAIR TENDON/MUSCLE UPPER ARM/ELBOW EA,"$11,013.00 "
76000410,HC INJECTION ELBOW ARTHROGRAPHY,$406.00 
76000408,HC RMVL FOREIGN BODY UPPER ARM/ELBOW SUBCUTANEOUS,"$1,867.00 "
76000405,HC INCISION&DRAINAGE UPPER ARM/ELBOW BURSA,"$2,461.00 "
76000404,HC I&D UPPER ARM/ELBOW DEEP ABSCESS/HEMATOMA,"$4,571.00 "
76000403,HC CLTX SHOULDER DISLC W/SURG/ANTMCL NECK FX W/MANJ,"$2,782.00 "
76000401,HC CLTX SHOULDER DISLC W/FX HUMERAL TUBRST W/MANJ,"$2,176.00 "
76000400,HC CLSD TX SHOULDER DISLC W/MANIPULATION REQ ANES,"$3,363.00 "
76000399,HC CLSD TX SHOULDER DISLC W/MANIPULATION W/O ANES,"$1,503.00 "
76000398,HC CLTX GRTER HUMERAL TUBEROSITY FX W/MANIPULATION,"$1,996.00 "
76000397,HC CLTX GREATER HUMERAL TUBEROSITY FX W/O MANJ,"$1,424.00 "
76000396,HC CLTX PROX HUMRL FX W/MANJ W/WO SKELETAL TRACJ,"$3,646.00 "
76000395,HC CLTX PROXIMAL HUMERAL FRACTURE W/O MANIPULATION,"$1,658.00 "
76000394,HC CLTX SCAPULAR FX W/MANJ W/WO SKELETAL TRACTION,"$2,056.00 "
76000393,HC CLOSED TX SCAPULAR FRACTURE W/O MANIPULATION,"$1,322.00 "
76000392,HC CLSD TX ACROMIOCLAVICULAR DISLC W/MANIPULATION,"$1,602.00 "
76000391,HC CLSD TX ACROMIOCLAVICULAR DISLC W/O MANIPULATION,"$1,260.00 "
76000390,HC CLOSED TX STERNOCLAVICULAR DISLC W/MANIPULATION,"$1,793.00 "
76000389,HC CLSD TX STERNOCLAVICULAR DISLC W/O MANIPULATION,"$3,646.00 "
76000388,HC CLSD TX CLAVICULAR FRACTURE W/MANIPULATION,"$1,852.00 "
76000387,HC CLSD TX CLAVICULAR FRACTURE W/O MANIPULATION,"$1,204.00 "
76000386,HC INJECTION SHOULDER ARTHROGRAPHY/ CT/MRI ARTHG,$308.00 
76000383,HC SEQUESTRECTOMY CLAVICLE,"$7,502.00 "
76000374,HC PELVIC FIXATION OTHER THAN SACRUM,"$2,069.00 "
76000359,HC CLTX VRT FX&/DISLC CSTING/BRACING MANJ/TRCJ,"$4,304.00 "
76000358,HC CLTX VRT BDY FX W/O MANJ REQ&W/CSTING/BRACING,"$1,502.00 "
76000348,HC CLOSED TREATMENT STERNUM FRACTURE,$794.00 
76000340,HC I&D DEEP ABSC/HMTMA SOFT TISSUE NECK/THORAX,"$4,571.00 "
76000337,HC INTERDENTAL WIRING OTHER THAN FRACTURE,"$3,462.00 "
76000335,HC CLOSED TX TEMPOROMANDIBULAR DISLOCATION 1ST/SBSQ,$245.00 
76000334,HC OPEN TX MANDIBULAR FX W/INTERDENTAL FIXATION,"$10,381.00 "
76000333,HC CLOSED TX MANDIBULAR FX W/INTERDENTAL FIXATION,"$10,381.00 "
76000332,HC CLOSED TX MANDIBULAR FRACTURE W/MANIPULATION,"$3,779.00 "
76000331,HC CLOSED TX MANDIBULAR FRACTURE W/O MANIPULATION,"$2,820.00 "
76000330,HC CLTX MANDIBULAR/MAXILLARY ALVEOLAR RIDGE FX SPX,"$5,414.00 "
76000329,HC CLOSED TX PALATAL/MAXILLARY FX W/FIXATION/SPLINT,"$10,381.00 "
76000328,HC CLSD TX FX ORBIT EXCEPT BLOWOUT W/O MANIPULATION,"$1,587.00 "
76000327,HC CLOSED TX NASAL SEPTAL FRACT W/WO STABILIZATION,"$3,547.00 "
76000326,HC CLOSED TREATMENT NASAL FRACTURE W/STABILIZATION,"$3,547.00 "
76000325,HC CLOSED TX NASAL FRACTURE W/O STABILIZATION,"$1,587.00 "
76000324,HC CLOSED TREATMENT NASAL FRACTURE W/O MANIPULATION,$245.00 
76000320,HC GRAFT EAR CRTLG AUTOGENOUS NOSE/EAR,"$3,547.00 "
76000318,HC APPL INTERDENTAL FIXATION DEVICE NON-FX/DISLC,"$3,942.00 "
76000317,HC IMPRESSION & PREPARATION ORAL SURGICAL SPLINT,"$3,567.00 "
76000316,HC MANIPULATION TMJ THERAPEUTIC REQUIRE ANESTHESIA,"$5,414.00 "
76000307,HC MNTR INTERSTITIAL FLUID PRESSURE CMPRT SYNDROME,$525.00 
76000305,HC RPLJ DGT EXCLUDING THMB SUBLIMIS TDN COMPL AMP,"$10,261.00 "
76000304,HC REMOVAL IMPLANT DEEP,"$5,058.00 "
76000303,HC REMOVAL IMPLANT SUPERFICIAL SEPARATE PROCEDURE,"$3,339.00 "
76000300,HC APPLICATION HALO CRANIAL INCLUDING REMOVAL,"$2,881.00 "
76000299,HC APPL CRANIAL TONG/STRTCTC FRAME W/REMOVAL SPX,"$1,317.00 "
76000298,HC INSERTION WIRE/PIN W/APPL SKELETAL TRACTION SPX,"$7,502.00 "
76000297,HC ASPIRATION & INJECTION TREATMENT BONE CYST,"$1,197.00 "
76000296,HC ASPIRATION&/INJECTION GANGLION CYST ANY LOCATJ,$589.00 
76000294,HC ARTHROCENTESIS ASPIR&/INJECTION MAJOR JT/BURSA,$589.00 
76000293,HC ARTHROCENTESIS ASPIR&/INJECTION INTERM JT/BURS,$589.00 
76000292,HC ARTHROCENTESIS ASPIR&/INJECTION SMALL JT/BURSA,$589.00 
76000290,HC INJECTION SINGLE/MLT TRIGGER POINT 3/> MUSCLES,$589.00 
76000289,HC INJECTION SINGLE/MLT TRIGGER POINT 1/2 MUSCLES,$589.00 
76000288,HC INJECTION SINGLE TENDON ORIGIN/INSERTION,$589.00 
76000287,HC INJECTION 1 TENDON SHEATH/LIGAMENT APONEUROSIS,$589.00 
76000286,HC INJECTION ENZYME PALMAR FASCIAL CORD,$589.00 
76000285,HC INJECTION THERAPEUTIC CARPAL TUNNEL,$589.00 
76000284,HC RMVL FOREIGN BODY MUSCLE/TENDON SHEATH DEEP/COMP,"$5,058.00 "
76000283,HC REMOVAL FOREIGN BODY MUSCLE/TENDON SHEATH SIMPLE,"$1,867.00 "
76000282,HC INJECTION SINUS TRACT DIAGNOSTIC,$235.00 
76000281,HC INJECTION SINUS TRACT THERAPEUTIC SEPARATE PROC,"$1,587.00 "
76000277,HC BIOPSY BONE TROCAR/NEEDLE DEEP,"$3,339.00 "
76000276,HC BIOPSY BONE TROCAR/NEEDLE SUPERFICIAL,"$1,867.00 "
76000275,HC BIOPSY MUSCLE PERCUTANEOUS NEEDLE,"$2,044.00 "
76000273,HC BIOPSY MUSCLE SUPERFICIAL,"$3,339.00 "
76000272,HC EXPLORATION PENETRATING WOUND SPX EXTREMITY,"$2,461.00 "
76000271,HC EXPL PENETRATING WOUND SPX ABDOMEN/FLANK/BACK,"$3,993.00 "
76000270,HC EXPLORATION PENETRATING WOUND SPX CHEST,"$3,993.00 "
76000269,HC EXPLORATION PENETRATING WOUND SPX NECK,"$3,329.00 "
76000268,HC I&D SOFT TISSUE ABSCESS SUBFASC,"$4,349.00 "
76000265,HC REMOVAL INTACT MAMMARY IMPLANT,"$7,734.00 "
76000252,HC EXC CYST/ABERRANT BREAST TISSUE OPEN 1/> LESION,"$5,749.00 "
76000246,HC BX BREAST NEEDLE CORE W/O IMAGING GUIDANCE SPX,"$1,197.00 "
76000245,HC INJECTION MAMMARY DUCTOGRAM/GALACTOGRAM,$473.00 
76000244,HC MASTOTOMY W/EXPLORATION/DRAINAGE ABSCESS DEEP,"$4,571.00 "
76000243,HC PUNCTURE ASPIRATION BREAST EACH ADDITIONAL CYST,$130.00 
76000242,HC PUNCTURE ASPIRATION CYST BREAST,"$1,197.00 "
76000240,HC CRYOTHERAPY CO2 SLUSH LIQUID N2 ACNE,$265.00 
76000239,HC MOHS TRUNK/ARM/LEG EA ADDL BLOCK ANY STAGE,$301.00 
76000238,HC MOHS TRUNK/ARM/LEG EA STAGE AFTER 1ST STAGE,"$1,063.00 "
76000237,HC MOHS TRUNK/ARM/LEG 1ST STAGE 5 BLOCKS,"$1,938.00 "
76000236,HC MOHS MICROGRAPHIC H/N/H/F/G EACH ADDL STAGE,"$1,149.00 "
76000235,HC MOHS MICROGRAPHIC H/N/H/F/G 1ST STAGE 5 BLOCKS,"$2,162.00 "
76000233,HC DESTRUCTION MAL LESION F/E/E/N/L/M 2.1-3.0CM,"$2,083.00 "
76000232,HC DESTRUCTION MAL LESION F/E/E/N/L/M 1.1-2.0CM,"$1,174.00 "
76000231,HC DESTRUCTION MAL LESION F/E/E/N/L/M 0.6-1.0CM,"$1,174.00 "
76000230,HC DESTRUCTION MALIGNANT LESION F/E/E/N/L/M 0.5CM/<,"$1,175.00 "
76000229,HC DSTRJ MAL LES S/N/H/F/G LES DIAM > 4.0 CM,"$1,954.00 "
76000228,HC DESTRUCTION MALIGNANT LESION S/N/H/F/G 2.1-3.0CM,"$1,174.00 "
76000227,HC DESTRUCTION MALIGNANT LESION S/N/H/F/G 1.1-2.0CM,$656.00 
76000226,HC DESTRUCTION MALIGNANT LESION S/N/H/F/G 0.6-1.0CM,$640.00 
76000225,HC DESTRUCTION MALIGNANT LESION S/N/H/F/G 0.5 CM/>,$576.00 
76000224,HC DESTRUCTION MAL LESION TRUNK/ARM/LEG < 4.0 CM,$922.00 
76000223,HC DESTRUCTION MAL LESION TRUNK/ARM/LEG 3.1-4.0CM,$795.00 
76000222,HC DESTRUCTION MAL LESION TRUNK/ARM/LEG 2.1-3.0CM,$759.00 
76000221,HC DESTRUCTION MAL LESION TRUNK/ARM/LEG 1.1-2.0CM,$688.00 
76000220,HC DESTRUCTION MAL LESION TRUNK/ARM/LEG 0.6-1.0 CM,$536.00 
76000219,HC DESTRUCTION MALIGNANT LESION T/A/L 0.5 CM/<,$429.00 
76000218,HC CHEMICAL CAUTERIZATION GRANULATION TISSUE,$429.00 
76000217,HC DESTRUCTION BENIGN LESIONS 15/>,$495.00 
76000216,HC DESTRUCTION BENIGN LESIONS UP TO 14,$379.00 
76000215,HC DSTRJ CUTANEOUS VASCULAR LESIONS >50.0 SQ CM,"$4,580.00 "
76000213,HC DESTRUCTION CUTANEOUS VASC PROLIFERATIVE <10CM,"$1,877.00 "
76000212,HC DESTRUCTION PREMALIGNANT LESION 15/>,"$1,404.00 "
76000211,HC DESTRUCTION PREMALIGNANT LESION 2-14 EA,$66.00 
76000210,HC DESTRUCTION PREMALIGNANT LESION 1ST,$332.00 
76000209,HC ESCHAROTOMY EACH ADDITIONAL INCISION,$453.00 
76000208,HC ESCHAROTOMY FIRST INCISION,"$1,189.00 "
76000207,HC DRS&/DBRDMT PRTL-THKNS BURNS 1ST/SBSQ LARGE,$751.00 
76000206,HC DRS&/DBRDMT PRTL-THKNS BURNS 1ST/SBSQ MEDIUM,$640.00 
76000205,HC DRS&/DBRDMT PRTL-THKNS BURNS 1ST/SBSQ SMALL,$429.00 
76000204,HC INITIAL TX 1ST DEGREE BURN LOCAL TX,$258.00 
76000203,HC DRESSING CHANGE UNDER ANESTHESIA,$287.00 
76000199,HC DERMABRASION REGIONAL OTHER THAN FACE,"$2,301.00 "
76000196,HC GRAFT COMPOSITE W/PRIMARY CLOSURE DONOR AREA,"$3,996.00 "
76000195,HC DELAY FLAP/SCTJ FLAP EYELIDS NOSE EARS/LIPS,"$3,993.00 "
76000194,HC DELAY FLAP/SECTIONING FLAP F/C/C/N/AX/G/H/F,"$3,993.00 "
76000190,HC FRMJ DIR/TUBE PEDCL W/WOTR FH/CH/CH/M/N/AX/G/H/F,"$4,221.00 "
76000181,HC SUB GRFT F/S/N/H/F/G/M/D <100SCM EA ADDL 25 SCM,$153.00 
76000180,HC SUB GRFT F/S/N/H/F/G/M/D <100SCM 1ST 25 SCM,"$3,993.00 "
76000177,HC APP SKN SUB GRFT T/A/L AREA/100SCM EA ADL 25SC,$109.00 
76000176,HC APP SKN SUB GRFT T/A/L AREA/100SCM /<1ST 25,"$3,993.00 "
76000175,HC FTH/GFT FREE W/DIRECT CLOSURE N/E/E/L 20 SQ CM/<,"$4,929.00 "
76000174,HC FTH/GT FR W/DIR CLSR F/C/C/M/N/AX/G/H/F EA20CM/<,$636.00 
76000173,HC FTH/GFT FR W/DIR CLSR F/C/C/M/N/AX/G/H/F 20 CM/<,"$4,593.00 "
76000172,HC FTH/GFT FR W/DIR CLSR S/A/L EA ADDL 20 CM/<,$404.00 
76000171,HC FTH/GFT FREE W/DIRECT CLOSURE S/A/L 20 CM/<,"$3,993.00 "
76000170,HC FTH/GFT FR W/DIR CLSR TRNK EA ADDL 20 CM/<,$427.00 
76000169,HC FTH/GFT FREE W/DIRECT CLOSURE TRUNK 20 CM/<,"$6,583.00 "
76000167,HC SPLIT AGRFT T/A/L 1ST 100 CM/&/1% BDY INFT/CHLD,"$6,583.00 "
76000166,HC PINCH GRAFT 1/MLT SM ULCER TIP/OTH AREA 2CM,"$2,520.00 "
76000165,HC PREP SITE F/S/N/H/F/G/M/D GT 1ST 100 SQ CM/1PCT,"$1,578.00 "
76000164,HC PREP SITE TRUNK/ARM/LEG 1ST 100 SQ CM/1PCT,"$1,276.00 "
76000163,HC ADJT TIS TRNSFR/REARGMT DEFEC EA ADDL 30 SQCM/<,"$1,404.00 "
76000162,HC ADJNT TIS TRNSFR/REARGMT ANY AREA 30.1-60 SQ CM,"$6,583.00 "
76000161,HC ADJT TIS REARGMT EYE/NOSE/EAR/LIP 10.1-30.0 SQCM,"$5,632.00 "
76000160,HC ADJT TIS TRNSFR/REARRGMT E/N/E/L DFCT 10 SQ CM/<,"$3,993.00 "
76000159,HC ADJT/REARGMT F/C/C/M/N/AX/G/H/F 10.1-30.0 SQ CM,"$5,206.00 "
76000158,HC ADJT TIS TRNS/REARGMT F/C/C/M/N/A/G/H/F 10SQCM/<,"$3,993.00 "
76000157,HC ADJT/REARRGMT SCALP/ARM/LEG 10.1-30.0 SQ CM,"$4,723.00 "
76000156,HC ADJT TIS TRNSFR/REARGMT SCALP/ARM/LEG 10 SQ CM/<,"$3,993.00 "
76000155,HC ADJNT TIS TRANSFR/REARRANGE TRUNK 10.1-30.0 SQCM,"$4,089.00 "
76000154,HC ADJACENT TISSUE TRANSFER/REARGMT TRUNK 10 SQCM/<,"$3,993.00 "
76000153,HC SECONDARY CLOSURE SURG WOUND/DEHSN EXTSV/COMPLIC,"$4,551.00 "
76000152,HC REPAIR COMPLX EYELID/NOSE/EAR/LIP EA ADDL 5 CM/<,$801.00 
76000151,HC REPAIR COMPLEX EYELID/NOSE/EAR/LIP 2.6-7.5 CM,"$2,406.00 "
76000150,HC REPAIR COMPLEX EYELID/NOSE/EAR/LIP 1.1-2.5 CM,"$1,822.00 "
76000148,HC REPAIR COMPLEX F/C/C/M/N/AX/G/H/F EA ADDL 5 CM/<,$741.00 
76000147,HC REPAIR COMPLEX 2.6-7.5 CM,"$2,697.00 "
76000146,HC REPAIR COMPLEX 1.1-2.5 CM,"$1,587.00 "
76000145,HC REPAIR COMPLEX SCALP/ARM/LEG EA ADDL 5 CM/<,$474.00 
76000144,HC REPAIR COMPLEX SCALP/ARM/LEG 2.6-7.5 CM,"$1,902.00 "
76000143,HC REPAIR COMPLEX SCALP/ARM/LEG 1.1-2.5 CM,"$1,405.00 "
76000142,HC REPAIR COMPLEX TRUNK EACH ADDITIONAL 5 CM/<,$417.00 
76000141,HC REPAIR COMPLEX TRUNK 2.6-7.5 CM,"$1,639.00 "
76000140,HC REPAIR COMPLEX TRUNK 1.1-2.5 CM,"$1,343.00 "
76000139,HC REPAIR INTERMEDIATE F/E/E/N/L&/MUC >30.0 CM,"$2,132.00 "
76000138,HC REPAIR INTERMEDIATE F/E/E/N/L&/MUC 20.1-30.0CM,"$1,890.00 "
76000137,HC REPAIR INTERMEDIATE F/E/E/N/L&/MUC 12.6-20.0CM,"$1,575.00 "
76000136,HC REPAIR INTERMEDIATE F/E/E/N/L&/MUC 7.6-12.5 CM,"$1,306.00 "
76000135,HC REPAIR INTERMEDIATE F/E/E/N/L&/MUC 5.1-7.5 CM,"$1,245.00 "
76000134,HC REPAIR INTERMEDIATE F/E/E/N/L&/MUC 2.6-5.0 CM,"$1,283.00 "
76000133,HC REPAIR INTERMEDIATE F/E/E/N/L&/MUC 2.5 CM/<,"$1,066.00 "
76000132,HC REPAIR INTERMEDIATE N/H/F/XTRNL GENT >30.0 CM,"$1,758.00 "
76000131,HC RPR INTERMEDIATE N/H/F/XTRNL GENT 20.1-30.0 CM,"$1,596.00 "
76000130,HC REPAIR INTERMEDIATE N/H/F/XTRNL GENT 12.6-20 CM,"$1,387.00 "
76000129,HC REPAIR INTERMEDIATE N/H/F/XTRNL GENT 7.6-12.5CM,"$1,211.00 "
76000128,HC REPAIR INTERMEDIATE N/H/F/XTRNL GENT 2.6-7.5 CM,"$1,156.00 "
76000127,HC REPAIR INTERMEDIATE N/H/F/XTRNL GENT 2.5CM/<,"$1,008.00 "
76000126,HC REPAIR INTERMEDIATE S/A/T/E >30.0 CM,"$1,766.00 "
76000125,HC REPAIR INTERMEDIATE S/A/T/E 20.1-30.0 CM,"$1,548.00 "
76000124,HC REPAIR INTERMEDIATE S/A/T/E 12.6-20.0CM,"$1,330.00 "
76000123,HC REPAIR INTERMEDIATE S/A/T/E 7.6-12.5 CM,"$1,173.00 "
76000122,HC REPAIR INTERMEDIATE S/A/T/E 2.6-7.5 CM,"$1,162.00 "
